LEVEL,Div Num,Div Name,Sch Num,Sch Name,Sch Type,Low Grade,High Grade,Subject,Grade,Test,2018-2019 Pass Rate,2019-2020 Pass Rate,2020-2021 Pass Rate,2018-2019 Adv Pass Rate,2019-2020 Adv Pass Rate,2020-2021 Adv Pass Rate,address,latitude,longitude,geoid_sd
SCH,89,Stafford County,41,Garrisonville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,64,NA,49,13,NA,3,Garrisonville Elementary Stafford County,38.4741174,-77.4807986,5103660
SCH,89,Stafford County,270,Grafton Village Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,62,17,NA,9,Grafton Village Elementary Stafford County,38.3304428,-77.4193165,5103660
SCH,89,Stafford County,320,Hampton Oaks Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,54,14,NA,7,Hampton Oaks Elementary Stafford County,38.457576,-77.4197351,5103660
SCH,89,Stafford County,250,Hartwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,63,11,NA,11,Hartwood Elementary Stafford County,38.4018819,-77.5633312,5103660
SCH,89,Stafford County,427,Kate Waller Barrett Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,55,15,NA,8,Kate Waller Barrett Elementary Stafford County,38.483752,-77.4353256,5103660
SCH,89,Stafford County,429,Margaret Brent Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,92,NA,71,24,NA,20,Margaret Brent Elementary Stafford County,38.4597488,-77.4944845,5103660
SCH,89,Stafford County,300,Park Ridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,60,NA,66,9,NA,7,Park Ridge Elementary Stafford County,38.4650521,-77.4493114,5103660
SCH,89,Stafford County,60,Rockhill Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,78,20,NA,16,Rockhill Elementary Stafford County,38.4767025,-77.4785169,5103660
SCH,89,Stafford County,425,Rocky Run Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,66,NA,57,14,NA,5,Rocky Run Elementary Stafford County,38.3614745,-77.5353759,5103660
SCH,89,Stafford County,111,Stafford Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,59,13,NA,7,Stafford Elementary Stafford County,38.4221647,-77.4039668,5103660
SCH,89,Stafford County,50,Widewater Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,58,NA,50,11,NA,6,Widewater Elementary Stafford County,38.4823591,-77.3705315,5103660
SCH,89,Stafford County,423,Winding Creek Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,61,16,NA,10,Winding Creek Elementary Stafford County,38.4415537,-77.4534351,5103660
SCH,126,Staunton City,40,Arthur R. Ware Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,77,NA,57,25,NA,7,Arthur R. Ware Elementary Staunton City,38.1613027,-79.0984842,5103690
SCH,126,Staunton City,70,Bessie Weller Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,67,NA,62,7,NA,8,Bessie Weller Elementary Staunton City,38.1383674,-79.0726985,5103690
SCH,126,Staunton City,90,Thomas C. McSwain Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,81,NA,74,19,NA,19,Thomas C. McSwain Elementary Staunton City,38.163702,-79.0570905,5103690
SCH,127,Suffolk City,50,Booker T. Washington Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,41,NA,40,5,NA,2,Booker T. Washington Elementary Suffolk City,36.721799,-76.5716766,5103710
SCH,127,Suffolk City,440,Creekside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,66,17,NA,5,Creekside Elementary Suffolk City,36.851054,-76.4633,5103710
SCH,127,Suffolk City,210,Elephant's Fork Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,48,15,NA,8,Elephant's Fork Elementary Suffolk City,36.7664953,-76.5888879,5103710
SCH,127,Suffolk City,90,Florence Bowser Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,75,17,NA,3,Florence Bowser Elementary Suffolk City,36.824234,-76.490688,5103710
SCH,127,Suffolk City,450,Hillpoint Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,49,17,NA,6,Hillpoint Elementary Suffolk City,36.7753859,-76.5632486,5103710
SCH,127,Suffolk City,230,Kilby Shores Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,55,17,NA,3,Kilby Shores Elementary Suffolk City,36.7242956,-76.6290893,5103710
SCH,127,Suffolk City,330,Mack Benn Jr. Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,59,NA,50,7,NA,1,Mack Benn Jr. Elementary Suffolk City,36.7542621,-76.5399732,5103710
SCH,127,Suffolk City,220,Nansemond Parkway Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,61,9,NA,8,Nansemond Parkway Elementary Suffolk City,36.7952509,-76.5247078,5103710
SCH,127,Suffolk City,391,Northern Shores Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,67,23,NA,14,Northern Shores Elementary Suffolk City,36.890576,-76.412739,5103710
SCH,127,Suffolk City,70,Oakland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,71,18,NA,4,Oakland Elementary Suffolk City,36.848691,-76.5909308,5103710
SCH,127,Suffolk City,47,Southwestern Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,70,NA,57,18,NA,11,Southwestern Elementary Suffolk City,36.6908231,-76.7422688,5103710
SCH,90,Surry County,20,Surry Elementary,Elem,PK,4,English: Reading,Gr 3,English Reading,63,NA,46,11,NA,10,Surry Elementary Surry County,37.1340904,-76.8351364,5103750
SCH,91,Sussex County,483,Sussex Central Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,38,14,NA,6,Sussex Central Elementary Sussex County,36.9180988,-77.2530885,5103780
SCH,92,Tazewell County,1020,Abb's Valley-Boissevain Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,50,NA,71,0,NA,6,Abb's Valley-Boissevain Elementary Tazewell County,37.268989500000004,-81.3909301,NA
SCH,92,Tazewell County,830,Cedar Bluff Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,74,23,NA,6,Cedar Bluff Elementary Tazewell County,37.0880692,-81.7633961,NA
SCH,92,Tazewell County,960,Graham Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,83,NA,74,22,NA,11,Graham Intermediate Tazewell County,37.2521992,-81.2794518,NA
SCH,92,Tazewell County,822,Richlands Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,73,21,NA,8,Richlands Elementary Tazewell County,37.0948111,-81.7803171,NA
SCH,92,Tazewell County,450,Tazewell Intermediate,Elem,3,5,English: Reading,Gr 3,English Reading,65,NA,76,7,NA,8,Tazewell Intermediate Tazewell County,37.1316041,-81.5328353,NA
SCH,128,Virginia Beach City,590,Alanton Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,86,NA,79,29,NA,15,Alanton Elementary Virginia Beach City,36.8831382,-76.0315752,5103840
SCH,128,Virginia Beach City,550,Arrowhead Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,72,18,NA,13,Arrowhead Elementary Virginia Beach City,36.8316204,-76.1866903,5103840
SCH,128,Virginia Beach City,280,Bayside Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,61,NA,61,18,NA,11,Bayside Elementary Virginia Beach City,36.8952603,-76.1797055,5103840
SCH,128,Virginia Beach City,60,Birdneck Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,63,NA,50,16,NA,5,Birdneck Elementary Virginia Beach City,36.8092809,-75.9926057,5103840
SCH,128,Virginia Beach City,630,Brookwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,72,10,NA,9,Brookwood Elementary Virginia Beach City,36.8193361,-76.0770741,5103840
SCH,128,Virginia Beach City,40,Centerville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,73,18,NA,18,Centerville Elementary Virginia Beach City,36.7685438,-76.1900566,5103840
SCH,128,Virginia Beach City,990,Christopher Farms Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,77,27,NA,16,Christopher Farms Elementary Virginia Beach City,36.7681708,-76.0661102,5103840
SCH,128,Virginia Beach City,720,College Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,66,NA,50,11,NA,4,College Park Elementary Virginia Beach City,36.8044156,-76.2114272,5103840
SCH,128,Virginia Beach City,1041,Corporate Landing Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,66,NA,70,11,NA,9,Corporate Landing Elementary Virginia Beach City,36.787649,-76.0075348,5103840
SCH,128,Virginia Beach City,230,Creeds Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,90,NA,75,36,NA,11,Creeds Elementary Virginia Beach City,36.6369891,-76.0377319,5103840
SCH,128,Virginia Beach City,780,Fairfield Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,71,25,NA,14,Fairfield Elementary Virginia Beach City,36.8161308,-76.1788401,5103840
SCH,128,Virginia Beach City,870,Glenwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,87,NA,81,25,NA,17,Glenwood Elementary Virginia Beach City,36.7733382,-76.1390618,5103840
SCH,128,Virginia Beach City,770,Green Run Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,71,NA,55,11,NA,2,Green Run Elementary Virginia Beach City,36.80035,-76.0906196,5103840
SCH,128,Virginia Beach City,540,Hermitage Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,58,27,NA,10,Hermitage Elementary Virginia Beach City,36.8970293,-76.1398351,5103840
SCH,128,Virginia Beach City,600,Holland Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,58,18,NA,6,Holland Elementary Virginia Beach City,36.8036194,-76.0878663,5103840
SCH,128,Virginia Beach City,800,Indian Lakes Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,56,17,NA,7,Indian Lakes Elementary Virginia Beach City,36.7983193,-76.1459699,5103840
SCH,128,Virginia Beach City,360,John B. Dey Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,91,NA,90,34,NA,20,John B. Dey Elementary Virginia Beach City,36.8982624,-76.06199,5103840
SCH,128,Virginia Beach City,450,Kempsville Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,71,22,NA,11,Kempsville Elementary Virginia Beach City,36.8222828,-76.1596339,5103840
SCH,128,Virginia Beach City,410,Kempsville Meadows Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,67,14,NA,13,Kempsville Meadows Elementary Virginia Beach City,36.8171104,-76.141906,5103840
SCH,128,Virginia Beach City,420,King's Grant Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,68,NA,65,22,NA,16,King's Grant Elementary Virginia Beach City,36.8536692,-76.0865979,5103840
SCH,128,Virginia Beach City,580,Kingston Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,93,NA,97,43,NA,22,Kingston Elementary Virginia Beach City,36.8620292,-76.0948819,5103840
SCH,128,Virginia Beach City,932,Landstown Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,76,NA,79,19,NA,18,Landstown Elementary Virginia Beach City,36.7765368,-76.1054052,5103840
SCH,128,Virginia Beach City,330,Linkhorn Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,76,26,NA,12,Linkhorn Park Elementary Virginia Beach City,36.8670926,-75.9929857,5103840
SCH,128,Virginia Beach City,460,Luxford Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,57,23,NA,7,Luxford Elementary Virginia Beach City,36.872581,-76.1431385,5103840
SCH,128,Virginia Beach City,520,Lynnhaven Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,69,NA,52,11,NA,5,Lynnhaven Elementary Virginia Beach City,36.8347151,-76.0853291,5103840
SCH,128,Virginia Beach City,500,Malibu Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,77,NA,78,13,NA,9,Malibu Elementary Virginia Beach City,36.8467648,-76.0988942,5103840
SCH,128,Virginia Beach City,1020,New Castle Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,77,25,NA,15,New Castle Elementary Virginia Beach City,36.76643,-76.1099739,5103840
SCH,128,Virginia Beach City,710,Newtown Elementary,Elem,2,3,English: Reading,Gr 3,English Reading,64,NA,52,9,NA,5,Newtown Elementary Virginia Beach City,36.8617481,-76.1595655,5103840
SCH,128,Virginia Beach City,760,North Landing Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,93,NA,94,41,NA,27,North Landing Elementary Virginia Beach City,36.7402915,-76.0736188,5103840
SCH,128,Virginia Beach City,880,Ocean Lakes Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,82,NA,73,18,NA,20,Ocean Lakes Elementary Virginia Beach City,36.784755,-75.9909703,5103840
SCH,128,Virginia Beach City,80,Old Donation School,Combined,2,8,English: Reading,Gr 3,English Reading,100,NA,100,66,NA,48,Old Donation School Virginia Beach City,36.8702082,-76.1351251,5103840
SCH,128,Virginia Beach City,820,Parkway Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,72,NA,43,26,NA,1,Parkway Elementary Virginia Beach City,36.7975736,-76.1231867,5103840
SCH,128,Virginia Beach City,490,Pembroke Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,56,23,NA,6,Pembroke Elementary Virginia Beach City,36.8570953,-76.1366294,5103840
SCH,128,Virginia Beach City,660,Pembroke Meadows Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,76,30,NA,7,Pembroke Meadows Elementary Virginia Beach City,36.865398,-76.128114,5103840
SCH,128,Virginia Beach City,680,Point O' View Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,62,NA,53,7,NA,2,Point O' View Elementary Virginia Beach City,36.8384882,-76.1704038,5103840
SCH,128,Virginia Beach City,340,Princess Anne Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,91,NA,86,36,NA,16,Princess Anne Elementary Virginia Beach City,36.751622,-76.0330039,5103840
SCH,128,Virginia Beach City,692,Providence Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,57,25,NA,9,Providence Elementary Virginia Beach City,36.8103201,-76.1546771,5103840
SCH,128,Virginia Beach City,900,Red Mill Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,88,NA,93,31,NA,31,Red Mill Elementary Virginia Beach City,36.747974,-76.000413,5103840
SCH,128,Virginia Beach City,810,Rosemont Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,89,NA,61,24,NA,6,Rosemont Elementary Virginia Beach City,36.7980128,-76.1000103,5103840
SCH,128,Virginia Beach City,840,Rosemont Forest Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,74,NA,78,8,NA,16,Rosemont Forest Elementary Virginia Beach City,36.782717,-76.1286945,5103840
SCH,128,Virginia Beach City,830,Salem Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,85,NA,71,36,NA,18,Salem Elementary Virginia Beach City,36.7735147,-76.1212251,5103840
SCH,128,Virginia Beach City,290,Seatack Elementary an Achievable Dream Academy,Elem,PK,5,English: Reading,Gr 3,English Reading,61,NA,45,14,NA,4,Seatack Elementary an Achievable Dream Academy Virginia Beach City,36.8123963,-75.9929466,5103840
SCH,128,Virginia Beach City,300,Shelton Park Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,90,NA,70,17,NA,13,Shelton Park Elementary Virginia Beach City,36.898545,-76.1474813,5103840
SCH,128,Virginia Beach City,940,Strawbridge Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,90,NA,86,31,NA,24,Strawbridge Elementary Virginia Beach City,36.766225,-76.018449,5103840
SCH,128,Virginia Beach City,910,Tallwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,93,NA,83,29,NA,13,Tallwood Elementary Virginia Beach City,36.7794264,-76.1971898,5103840
SCH,128,Virginia Beach City,350,Thalia Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,67,17,NA,10,Thalia Elementary Virginia Beach City,36.8463216,-76.1214341,5103840
SCH,128,Virginia Beach City,400,Thoroughgood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,87,NA,84,27,NA,21,Thoroughgood Elementary Virginia Beach City,36.8901849,-76.1346238,5103840
SCH,128,Virginia Beach City,100,Three Oaks Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,89,NA,77,28,NA,10,Three Oaks Elementary Virginia Beach City,36.7533686,-76.0132903,5103840
SCH,128,Virginia Beach City,510,Trantwood Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,84,NA,81,25,NA,7,Trantwood Elementary Virginia Beach City,36.8659307,-76.0505713,5103840
SCH,128,Virginia Beach City,130,W.T. Cooke Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,80,NA,68,24,NA,18,W.T. Cooke Elementary Virginia Beach City,36.8423335,-75.9799307,5103840
SCH,128,Virginia Beach City,20,White Oaks Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,75,NA,62,18,NA,7,White Oaks Elementary Virginia Beach City,36.8036883,-76.1228713,5103840
SCH,128,Virginia Beach City,670,Windsor Oaks Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,79,NA,74,19,NA,11,Windsor Oaks Elementary Virginia Beach City,36.8232401,-76.1032841,5103840
SCH,128,Virginia Beach City,560,Windsor Woods Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,73,NA,75,18,NA,12,Windsor Woods Elementary Virginia Beach City,36.8317757,-76.103635,5103840
SCH,128,Virginia Beach City,390,Woodstock Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,64,NA,67,7,NA,14,Woodstock Elementary Virginia Beach City,36.8137269,-76.201527,5103840
SCH,93,Warren County,90,A.S. Rhodes Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,73,NA,76,20,NA,12,A.S. Rhodes Elementary Warren County,38.9482048,-78.2064406,5103870
SCH,93,Warren County,140,E. Wilson Morrison Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,65,NA,59,12,NA,7,E. Wilson Morrison Elementary Warren County,38.9197288,-78.1927568,5103870
SCH,93,Warren County,371,Hilda J. Barbour Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,78,NA,52,17,NA,15,Hilda J. Barbour Elementary Warren County,38.9200957,-78.1681001,5103870
SCH,93,Warren County,20,Leslie Fox Keyser Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,68,NA,65,12,NA,14,Leslie Fox Keyser Elementary Warren County,38.9196769,-78.1752045,5103870
SCH,93,Warren County,240,Ressie Jeffries Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,59,NA,62,12,NA,10,Ressie Jeffries Elementary Warren County,38.9072875,-78.190155,5103870
SCH,94,Washington County,1080,Abingdon Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,90,NA,76,25,NA,16,Abingdon Elementary Washington County,36.7132558,-82.0162755,5103900
SCH,94,Washington County,260,Greendale Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,91,NA,71,36,NA,6,Greendale Elementary Washington County,36.7512779,-82.0453796,5103900
SCH,94,Washington County,1070,High Point Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,95,NA,71,30,NA,15,High Point Elementary Washington County,36.6147359,-82.1112696,5103900
SCH,94,Washington County,20,Meadowview Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,81,NA,62,22,NA,16,Meadowview Elementary Washington County,36.7515535,-81.8586351,5103900
SCH,94,Washington County,50,Rhea Valley Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,83,NA,58,23,NA,7,Rhea Valley Elementary Washington County,36.6832905,-81.8174801,5103900
SCH,94,Washington County,1020,Valley Institute Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,78,NA,56,12,NA,13,Valley Institute Elementary Washington County,36.6316526,-82.2718179,5103900
SCH,94,Washington County,70,Watauga Elementary,Elem,PK,5,English: Reading,Gr 3,English Reading,96,NA,80,36,NA,16,Watauga Elementary Washington County,36.6717793,-81.9558022,5103900
SCH,130,Waynesboro City,650,Berkeley Glenn Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,54,NA,45,8,NA,7,Berkeley Glenn Elementary Waynesboro City,38.0559859,-78.8992069,5103930
SCH,130,Waynesboro City,580,Wenonah Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,33,NA,33,3,NA,0,Wenonah Elementary Waynesboro City,38.0681244,-78.8792858,5103930
SCH,130,Waynesboro City,630,Westwood Hills Elementary,Elem,KG,5,English: Reading,Gr 3,English Reading,63,NA,65,11,NA,12,Westwood Hills Elementary Waynesboro City,38.0694398,-78.9101708,5103930
