"","Tract","GEOID","NAME","ChildcareAware-0yr-min","ChildcareAware-1yr-min","ChildcareAware-2-3yr-min","ChildcareAware-4-5yr-min","ChildcareAware-5-12yr-min","ChildcareAware-0yr-avg","ChildcareAware-1yr-avg","ChildcareAware-2-3yr-avg","ChildcareAware-4-5yr-avg","ChildcareAware-5-12yr-avg","ChildcareAware-0yr-max","ChildcareAware-1yr-max","ChildcareAware-2-3yr-max","ChildcareAware-4-5yr-max","ChildcareAware-5-12yr-max"
"216","51800065302","51800","Suffolk",680,680,520,520,604,796,744,624,604,604,912,812,732,672,604
"217","51087200908","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"218","51087200141","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"219","51710000202","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"220","51683910100","51683","Manassas",1080,940,940,940,586.16,1652,1580,1484,1436,1036,3500,3400,3200,3160,2600
"221","51810044808","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"222","51013103501","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"223","51550020911","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"224","51067020502","51067","Franklin",440,440,360,360,360,960,900,644,576,360,1480,1360,932,792,360
"225","51770001800","51770","Roanoke",220,220,192,200,340,1084,980,708,656,516,1480,1360,932,860,640
"226","51059422201","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"227","51087200301","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"228","51510201100","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"229","51710006502","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"230","51153901015","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"231","51550020813","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"232","51153901511","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"233","51059421400","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"234","51550020808","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"235","51059491801","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"236","51059460300","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"237","51059460100","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"238","51153901403","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"239","51047930204","51047","Culpeper",900,736,500,500,515,908,808,700,604,601,920,880,880,800,690
"240","51087200600","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"241","51650011900","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"242","51121020802","51121","Montgomery",600,600,580,500,560,756,752,728,632,560,880,880,880,765,560
"243","51069050806","51069","Frederick",700,680,500,500,280,812,788,624,600,508,1024,984,944,864,864
"244","51107611400","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"245","51770002400","51770","Roanoke",220,220,192,200,340,1084,980,708,656,516,1480,1360,932,860,640
"246","51710000800","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"247","51550021403","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"248","51059421002","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"249","51059491202","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"250","51550020300","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"251","51760020700","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"252","51530930602","51530","Buena Vista",645.347195767196,573.336613756614,516.752380952381,464.720634920635,423.77671957672,689.84126984127,630.275132275132,568.765079365079,535.247619047619,475.308994708995,733.544973544973,690,617.742857142857,603.4,525.695238095238
"253","51810045603","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"254","51740211400","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"255","51550020905","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"256","51810046206","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"257","51003010901","51003","Albemarle",820,760,680,460,404,928,852,812,680,441.333333333333,1040,944,944,900,480
"258","51760030501","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"259","51510200406","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"260","51810046224","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"261","51169030300","51169","Scott",585,560,550,500,405,590,568,555,510,410,600,580,560,520,415
"262","51800075206","51800","Suffolk",680,680,520,520,604,796,744,624,604,604,912,812,732,672,604
"263","51041100208","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"264","51650010900","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"265","51710003600","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"266","51175200200","51175","Southampton",750.885,746.718333333333,440,440,440,940,902.833333333333,440,440,440,1130.66666666667,1065.5,440,440,440
"267","51710000600","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"268","51810046016","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"269","51087201701","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"270","51087201406","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"271","51550020811","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"272","51700031300","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"273","51510201602","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"274","51177020109","51177","Spotsylvania",740,708,660,620,368,800,792,716,692,524,868,868,788,768,680
"275","51107611011","51107","Loudoun",1180,1180,1000,992,500,1556,1488,1360,1280,1156,1820,1780,1720,1640,1600
"276","51650012000","51650","Hampton",520,520,420,380,360,784,772,640,588,460,1064,1064,876,800,600
"277","51810041600","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"278","51027010600","51027","Buchanan",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"279","51085320100","51085","Hanover",880,832,640,472,420,996,916,780,660,600,1196,980,904,800,760
"280","51700030300","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"281","51059482206","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"282","51179010213","51179","Stafford",600,600,368,384,420,856,832,716,712,596,1048,1048,928,908,780
"283","51059480504","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"284","51710004001","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"285","51760010402","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"286","51013101406","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"287","51027010200","51027","Buchanan",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"288","51059432201","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"289","51710005602","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"290","51013101402","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"291","51760071002","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"292","51510201300","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"293","51550021402","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"294","51059415700","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"295","51810046017","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"296","51177020108","51177","Spotsylvania",740,708,660,620,368,800,792,716,692,524,868,868,788,768,680
"297","51059422301","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"298","51175200500","51175","Southampton",750.885,746.718333333333,440,440,440,940,902.833333333333,440,440,440,1130.66666666667,1065.5,440,440,440
"299","51059431601","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"300","51740212802","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"301","51177020204","51177","Spotsylvania",740,708,660,620,368,800,792,716,692,524,868,868,788,768,680
"302","51059471304","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"303","51171040400","51171","Shenandoah",540,420,420,420,800,632,592,592,588,800,800,800,800,800,800
"304","51013100800","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"305","51059491303","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"306","51029930101","51029","Buckingham",662.551666666667,606.718333333333,540.933333333333,475.6,427.166666666667,770,708.166666666667,636.8,589.733333333333,507.166666666667,875.666666666667,816.5,727.866666666667,704.133333333333,582.5
"307","51810045605","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"308","51683910202","51683","Manassas",1080,940,940,940,586.16,1652,1580,1484,1436,1036,3500,3400,3200,3160,2600
"309","51031020300","51031","Campbell",560,500,440,420,440,608,544,500,472,500,704,640,560,560,560
"310","51810045601","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"311","51167030201","51167","Russell",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"312","51710000400","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"313","51087200906","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"314","51041100404","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"315","51540000700","51540","Charlottesville",1100,1040,900,900,404,1304,1268,1168,900,441.333333333333,1590,1590,1590,900,480
"316","51710006604","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"317","51059451300","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"318","51740211600","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"319","51071930200","51071","Giles",541.333333333333,528,511,467,340,593.333333333333,578.666666666667,548,500,340,634.666666666667,621.333333333333,586,533.25,340
"320","51091970100","51091","Highland",740,700,700,600,520,740,700,700,600,520,740,700,700,600,520
"321","51157950100","51157","Rappahannock",968,968,968,740,740,968,968,968,740,740,968,968,968,740,740
"322","51087200802","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"323","51700030400","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"324","51041100410","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"325","51125950101","51125","Nelson",671.536388888889,623.341944444444,537.933333333333,472.6,443.138888888889,736.333333333333,686.472222222222,624.8,576.066666666667,495.027777777778,799.055555555556,752.083333333333,698.866666666667,672.466666666667,543.75
"326","51760041000","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"327","51013101408","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"328","51153901702","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"329","51570830400","51570","Colonial Heights",820,780,660,660,660,820,780,780,780,660,820,780,900,900,660
"330","51087200138","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"331","51059461100","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"332","51700032005","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"333","51013103602","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"334","51700031602","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"335","51540000502","51540","Charlottesville",1100,1040,900,900,404,1304,1268,1168,900,441.333333333333,1590,1590,1590,900,480
"336","51033030100","51033","Caroline",750,600,134,134,520,858,600,388,324,520,973,600,520,520,520
"337","51165011100","51165","Rockingham",592,592,568,500,360,708,696,652,544,400,860,860,800,660,440
"338","51153900602","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"339","51059430500","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"340","51810045803","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"341","51510200105","51510","Alexandria",896,896,848,512,460,1664,1544,1456,1300,460,2032,1800,1708,1660,460
"342","51197050201","51197","Wythe",485.6,452.8,433.402777777778,422.236111111111,414.520833333333,533.3,496.48,451.944444444444,437.194444444444,414.520833333333,567.2,528.4,469.944444444444,451.121527777778,414.604166666667
"343","51710980200","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"344","51810045429","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"345","51041100922","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"346","51710006100","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"347","51013101801","51013","Arlington",1000,1000,1000,1000,1388,1788,1756,1528,1428,1412,2040,2040,1776,1620,1440
"348","51760041200","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"349","51087980100","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"350","51710005903","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"351","51059470700","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"352","51059482502","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"353","51710003000","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"354","51710000700","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"355","51059480205","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"356","51041100818","51041","Chesterfield",827.08,827.08,576,576,516,1032,992,848,808,724,1248,1200,1088,1020,920
"357","51700032114","51700","Newport News",916,580,500,500,340,948,804,716,680,536,980,920,880,820,750
"358","51810045420","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"359","51003010702","51003","Albemarle",820,760,680,460,404,928,852,812,680,441.333333333333,1040,944,944,900,480
"360","51059415401","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"361","51087201002","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"362","51710002500","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
"363","51051040400","51051","Dickenson",600,560,540,520,500,600,560,540,520,500,600,560,540,520,500
"364","51760040400","51760","Richmond",208,208,340,340,340,1000,944,704,664,392,1400,1153.84,1153.84,1153.84,500
"365","51087200409","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"366","51087201102","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"367","51810043006","51810","Virginia Beach",725,640,600,580,400,996,916,836,792,660,1320,1200,1060,1060,940
"368","51087201103","51087","Henrico",620,580,520,460,400,1040,964,796,768,624,1738,1562,1298,1480,1000
"369","51153900409","51153","Prince William",800,720,640,640,500,1224,1180,1076,1028,792,1616,1540,1452,1360,1200
"370","51550020001","51550","Chesapeake",740,740,500,500,428,1008,920,760,704,620,1216,1176,1056,936,856
"371","51740211900","51740","Portsmouth",696.833333333333,613.333333333333,503.333333333333,480,425.333333333333,890,813.333333333333,704,665.333333333333,568,1082,1002,907.333333333333,851.333333333333,725
"372","51059451602","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"373","51059460600","51059","Fairfax",289.12,289.12,268.6,232.6,620,1524,1456,1340,1252,1072,2295,2065,1940,1840,1836.92
"374","51710006601","51710","Norfolk",600,520,480,400,420,808,724,648,624,528,1000,840,840,820,600
