STATEFP,COUNTYFP,TRACTCE,PUMA5CE,fips,income_cat,hh_size,ccc_avg
51,059,460400,59305,51059460400,"$60,000 to $74,999",5,1072
51,059,460400,59305,51059460400,"$75,000 to $99,999",5,1532
51,059,460400,59305,51059460400,"$100,000 to $124,999",5,NA
51,059,460400,59305,51059460400,"$125,000 to $149,999",5,1285.53
51,059,460400,59305,51059460400,"$150,000 to $199,999",5,1199.02
51,059,460400,59305,51059460400,"$200,000 or more",5,1152.5
51,059,460400,59305,51059460400,"Less than $10,000",6,NA
51,059,460400,59305,51059460400,"$10,000 to $14,999",6,NA
51,059,460400,59305,51059460400,"$40,000 to $44,999",6,NA
51,059,460400,59305,51059460400,"$45,000 to $49,999",6,NA
51,059,460400,59305,51059460400,"$50,000 to $59,999",6,NA
51,059,460400,59305,51059460400,"$60,000 to $74,999",6,NA
51,059,460400,59305,51059460400,"$75,000 to $99,999",6,NA
51,059,460400,59305,51059460400,"$100,000 to $124,999",6,NA
51,059,460400,59305,51059460400,"$125,000 to $149,999",6,NA
51,059,460400,59305,51059460400,"$150,000 to $199,999",6,1381.53
51,059,460400,59305,51059460400,"$200,000 or more",6,1187.46
51,059,460400,59305,51059460400,"Less than $10,000",7,NA
51,059,460400,59305,51059460400,"$10,000 to $14,999",7,NA
51,059,460400,59305,51059460400,"$40,000 to $44,999",7,NA
51,059,460400,59305,51059460400,"$45,000 to $49,999",7,NA
51,059,460400,59305,51059460400,"$50,000 to $59,999",7,1072
51,059,460400,59305,51059460400,"$60,000 to $74,999",7,NA
51,059,460400,59305,51059460400,"$75,000 to $99,999",7,NA
51,059,460400,59305,51059460400,"$100,000 to $124,999",7,NA
51,059,460400,59305,51059460400,"$125,000 to $149,999",7,1072
51,059,460400,59305,51059460400,"$150,000 to $199,999",7,NA
51,059,460400,59305,51059460400,"$200,000 or more",7,1156.46
51,059,460501,59305,51059460501,"Less than $10,000",2,1402
51,059,460501,59305,51059460501,"$10,000 to $14,999",2,1072
51,059,460501,59305,51059460501,"$40,000 to $44,999",2,1532
51,059,460501,59305,51059460501,"$45,000 to $49,999",2,NA
51,059,460501,59305,51059460501,"$50,000 to $59,999",2,NA
51,059,460501,59305,51059460501,"$60,000 to $74,999",2,NA
51,059,460501,59305,51059460501,"$75,000 to $99,999",2,1402
51,059,460501,59305,51059460501,"$100,000 to $124,999",2,1072
51,059,460501,59305,51059460501,"$125,000 to $149,999",2,1072
51,059,460501,59305,51059460501,"$150,000 to $199,999",2,NA
51,059,460501,59305,51059460501,"$200,000 or more",2,1072
51,059,460501,59305,51059460501,"Less than $10,000",3,1328.38
51,059,460501,59305,51059460501,"$10,000 to $14,999",3,NA
51,059,460501,59305,51059460501,"$40,000 to $44,999",3,NA
51,059,460501,59305,51059460501,"$45,000 to $49,999",3,1072
51,059,460501,59305,51059460501,"$50,000 to $59,999",3,1230.24
51,059,460501,59305,51059460501,"$60,000 to $74,999",3,NA
51,059,460501,59305,51059460501,"$75,000 to $99,999",3,1072
51,059,460501,59305,51059460501,"$100,000 to $124,999",3,1072
51,059,460501,59305,51059460501,"$125,000 to $149,999",3,1394.17
51,059,460501,59305,51059460501,"$150,000 to $199,999",3,1201.97
51,059,460501,59305,51059460501,"$200,000 or more",3,1203.65
51,059,460501,59305,51059460501,"Less than $10,000",4,NA
51,059,460501,59305,51059460501,"$10,000 to $14,999",4,NA
51,059,460501,59305,51059460501,"$40,000 to $44,999",4,1072
51,059,460501,59305,51059460501,"$45,000 to $49,999",4,1072
51,059,460501,59305,51059460501,"$50,000 to $59,999",4,NA
51,059,460501,59305,51059460501,"$60,000 to $74,999",4,1072
51,059,460501,59305,51059460501,"$75,000 to $99,999",4,NA
51,059,460501,59305,51059460501,"$100,000 to $124,999",4,1072
51,059,460501,59305,51059460501,"$125,000 to $149,999",4,1414.14
51,059,460501,59305,51059460501,"$150,000 to $199,999",4,1153.52
51,059,460501,59305,51059460501,"$200,000 or more",4,1215.8
51,059,460501,59305,51059460501,"Less than $10,000",5,NA
51,059,460501,59305,51059460501,"$10,000 to $14,999",5,NA
51,059,460501,59305,51059460501,"$40,000 to $44,999",5,NA
51,059,460501,59305,51059460501,"$45,000 to $49,999",5,NA
51,059,460501,59305,51059460501,"$50,000 to $59,999",5,1072
51,059,460501,59305,51059460501,"$60,000 to $74,999",5,1072
51,059,460501,59305,51059460501,"$75,000 to $99,999",5,1532
51,059,460501,59305,51059460501,"$100,000 to $124,999",5,NA
51,059,460501,59305,51059460501,"$125,000 to $149,999",5,1285.53
51,059,460501,59305,51059460501,"$150,000 to $199,999",5,1199.02
51,059,460501,59305,51059460501,"$200,000 or more",5,1152.5
51,059,460501,59305,51059460501,"Less than $10,000",6,NA
51,059,460501,59305,51059460501,"$10,000 to $14,999",6,NA
51,059,460501,59305,51059460501,"$40,000 to $44,999",6,NA
51,059,460501,59305,51059460501,"$45,000 to $49,999",6,NA
51,059,460501,59305,51059460501,"$50,000 to $59,999",6,NA
51,059,460501,59305,51059460501,"$60,000 to $74,999",6,NA
51,059,460501,59305,51059460501,"$75,000 to $99,999",6,NA
51,059,460501,59305,51059460501,"$100,000 to $124,999",6,NA
51,059,460501,59305,51059460501,"$125,000 to $149,999",6,NA
51,059,460501,59305,51059460501,"$150,000 to $199,999",6,1381.53
51,059,460501,59305,51059460501,"$200,000 or more",6,1187.46
51,059,460501,59305,51059460501,"Less than $10,000",7,NA
51,059,460501,59305,51059460501,"$10,000 to $14,999",7,NA
51,059,460501,59305,51059460501,"$40,000 to $44,999",7,NA
51,059,460501,59305,51059460501,"$45,000 to $49,999",7,NA
51,059,460501,59305,51059460501,"$50,000 to $59,999",7,1072
51,059,460501,59305,51059460501,"$60,000 to $74,999",7,NA
51,059,460501,59305,51059460501,"$75,000 to $99,999",7,NA
51,059,460501,59305,51059460501,"$100,000 to $124,999",7,NA
51,059,460501,59305,51059460501,"$125,000 to $149,999",7,1072
51,059,460501,59305,51059460501,"$150,000 to $199,999",7,NA
51,059,460501,59305,51059460501,"$200,000 or more",7,1156.46
51,059,460502,59305,51059460502,"Less than $10,000",2,1402
51,059,460502,59305,51059460502,"$10,000 to $14,999",2,1072
51,059,460502,59305,51059460502,"$40,000 to $44,999",2,1532
51,059,460502,59305,51059460502,"$45,000 to $49,999",2,NA
51,059,460502,59305,51059460502,"$50,000 to $59,999",2,NA
51,059,460502,59305,51059460502,"$60,000 to $74,999",2,NA
51,059,460502,59305,51059460502,"$75,000 to $99,999",2,1402
51,059,460502,59305,51059460502,"$100,000 to $124,999",2,1072
51,059,460502,59305,51059460502,"$125,000 to $149,999",2,1072
51,059,460502,59305,51059460502,"$150,000 to $199,999",2,NA
51,059,460502,59305,51059460502,"$200,000 or more",2,1072
51,059,460502,59305,51059460502,"Less than $10,000",3,1328.38
51,059,460502,59305,51059460502,"$10,000 to $14,999",3,NA
51,059,460502,59305,51059460502,"$40,000 to $44,999",3,NA
51,059,460502,59305,51059460502,"$45,000 to $49,999",3,1072
51,059,460502,59305,51059460502,"$50,000 to $59,999",3,1230.24
51,059,460502,59305,51059460502,"$60,000 to $74,999",3,NA
51,059,460502,59305,51059460502,"$75,000 to $99,999",3,1072
51,059,460502,59305,51059460502,"$100,000 to $124,999",3,1072
51,059,460502,59305,51059460502,"$125,000 to $149,999",3,1394.17
51,059,460502,59305,51059460502,"$150,000 to $199,999",3,1201.97
51,059,460502,59305,51059460502,"$200,000 or more",3,1203.65
51,059,460502,59305,51059460502,"Less than $10,000",4,NA
51,059,460502,59305,51059460502,"$10,000 to $14,999",4,NA
51,059,460502,59305,51059460502,"$40,000 to $44,999",4,1072
51,059,460502,59305,51059460502,"$45,000 to $49,999",4,1072
51,059,460502,59305,51059460502,"$50,000 to $59,999",4,NA
51,059,460502,59305,51059460502,"$60,000 to $74,999",4,1072
51,059,460502,59305,51059460502,"$75,000 to $99,999",4,NA
51,059,460502,59305,51059460502,"$100,000 to $124,999",4,1072
51,059,460502,59305,51059460502,"$125,000 to $149,999",4,1414.14
51,059,460502,59305,51059460502,"$150,000 to $199,999",4,1153.52
51,059,460502,59305,51059460502,"$200,000 or more",4,1215.8
51,059,460502,59305,51059460502,"Less than $10,000",5,NA
51,059,460502,59305,51059460502,"$10,000 to $14,999",5,NA
51,059,460502,59305,51059460502,"$40,000 to $44,999",5,NA
51,059,460502,59305,51059460502,"$45,000 to $49,999",5,NA
51,059,460502,59305,51059460502,"$50,000 to $59,999",5,1072
51,059,460502,59305,51059460502,"$60,000 to $74,999",5,1072
51,059,460502,59305,51059460502,"$75,000 to $99,999",5,1532
51,059,460502,59305,51059460502,"$100,000 to $124,999",5,NA
51,059,460502,59305,51059460502,"$125,000 to $149,999",5,1285.53
51,059,460502,59305,51059460502,"$150,000 to $199,999",5,1199.02
51,059,460502,59305,51059460502,"$200,000 or more",5,1152.5
51,059,460502,59305,51059460502,"Less than $10,000",6,NA
51,059,460502,59305,51059460502,"$10,000 to $14,999",6,NA
51,059,460502,59305,51059460502,"$40,000 to $44,999",6,NA
51,059,460502,59305,51059460502,"$45,000 to $49,999",6,NA
51,059,460502,59305,51059460502,"$50,000 to $59,999",6,NA
51,059,460502,59305,51059460502,"$60,000 to $74,999",6,NA
51,059,460502,59305,51059460502,"$75,000 to $99,999",6,NA
51,059,460502,59305,51059460502,"$100,000 to $124,999",6,NA
51,059,460502,59305,51059460502,"$125,000 to $149,999",6,NA
51,059,460502,59305,51059460502,"$150,000 to $199,999",6,1381.53
51,059,460502,59305,51059460502,"$200,000 or more",6,1187.46
51,059,460502,59305,51059460502,"Less than $10,000",7,NA
51,059,460502,59305,51059460502,"$10,000 to $14,999",7,NA
51,059,460502,59305,51059460502,"$40,000 to $44,999",7,NA
51,059,460502,59305,51059460502,"$45,000 to $49,999",7,NA
51,059,460502,59305,51059460502,"$50,000 to $59,999",7,1072
51,059,460502,59305,51059460502,"$60,000 to $74,999",7,NA
51,059,460502,59305,51059460502,"$75,000 to $99,999",7,NA
51,059,460502,59305,51059460502,"$100,000 to $124,999",7,NA
51,059,460502,59305,51059460502,"$125,000 to $149,999",7,1072
51,059,460502,59305,51059460502,"$150,000 to $199,999",7,NA
51,059,460502,59305,51059460502,"$200,000 or more",7,1156.46
51,059,460600,59305,51059460600,"Less than $10,000",2,1402
51,059,460600,59305,51059460600,"$10,000 to $14,999",2,1072
51,059,460600,59305,51059460600,"$40,000 to $44,999",2,1532
51,059,460600,59305,51059460600,"$45,000 to $49,999",2,NA
51,059,460600,59305,51059460600,"$50,000 to $59,999",2,NA
51,059,460600,59305,51059460600,"$60,000 to $74,999",2,NA
51,059,460600,59305,51059460600,"$75,000 to $99,999",2,1402
51,059,460600,59305,51059460600,"$100,000 to $124,999",2,1072
51,059,460600,59305,51059460600,"$125,000 to $149,999",2,1072
51,059,460600,59305,51059460600,"$150,000 to $199,999",2,NA
51,059,460600,59305,51059460600,"$200,000 or more",2,1072
51,059,460600,59305,51059460600,"Less than $10,000",3,1328.38
51,059,460600,59305,51059460600,"$10,000 to $14,999",3,NA
51,059,460600,59305,51059460600,"$40,000 to $44,999",3,NA
51,059,460600,59305,51059460600,"$45,000 to $49,999",3,1072
51,059,460600,59305,51059460600,"$50,000 to $59,999",3,1230.24
51,059,460600,59305,51059460600,"$60,000 to $74,999",3,NA
51,059,460600,59305,51059460600,"$75,000 to $99,999",3,1072
51,059,460600,59305,51059460600,"$100,000 to $124,999",3,1072
51,059,460600,59305,51059460600,"$125,000 to $149,999",3,1394.17
51,059,460600,59305,51059460600,"$150,000 to $199,999",3,1201.97
51,059,460600,59305,51059460600,"$200,000 or more",3,1203.65
51,059,460600,59305,51059460600,"Less than $10,000",4,NA
51,059,460600,59305,51059460600,"$10,000 to $14,999",4,NA
51,059,460600,59305,51059460600,"$40,000 to $44,999",4,1072
51,059,460600,59305,51059460600,"$45,000 to $49,999",4,1072
51,059,460600,59305,51059460600,"$50,000 to $59,999",4,NA
51,059,460600,59305,51059460600,"$60,000 to $74,999",4,1072
51,059,460600,59305,51059460600,"$75,000 to $99,999",4,NA
51,059,460600,59305,51059460600,"$100,000 to $124,999",4,1072
51,059,460600,59305,51059460600,"$125,000 to $149,999",4,1414.14
51,059,460600,59305,51059460600,"$150,000 to $199,999",4,1153.52
51,059,460600,59305,51059460600,"$200,000 or more",4,1215.8
51,059,460600,59305,51059460600,"Less than $10,000",5,NA
51,059,460600,59305,51059460600,"$10,000 to $14,999",5,NA
51,059,460600,59305,51059460600,"$40,000 to $44,999",5,NA
51,059,460600,59305,51059460600,"$45,000 to $49,999",5,NA
51,059,460600,59305,51059460600,"$50,000 to $59,999",5,1072
51,059,460600,59305,51059460600,"$60,000 to $74,999",5,1072
51,059,460600,59305,51059460600,"$75,000 to $99,999",5,1532
51,059,460600,59305,51059460600,"$100,000 to $124,999",5,NA
51,059,460600,59305,51059460600,"$125,000 to $149,999",5,1285.53
51,059,460600,59305,51059460600,"$150,000 to $199,999",5,1199.02
51,059,460600,59305,51059460600,"$200,000 or more",5,1152.5
51,059,460600,59305,51059460600,"Less than $10,000",6,NA
51,059,460600,59305,51059460600,"$10,000 to $14,999",6,NA
51,059,460600,59305,51059460600,"$40,000 to $44,999",6,NA
51,059,460600,59305,51059460600,"$45,000 to $49,999",6,NA
51,059,460600,59305,51059460600,"$50,000 to $59,999",6,NA
51,059,460600,59305,51059460600,"$60,000 to $74,999",6,NA
51,059,460600,59305,51059460600,"$75,000 to $99,999",6,NA
51,059,460600,59305,51059460600,"$100,000 to $124,999",6,NA
51,059,460600,59305,51059460600,"$125,000 to $149,999",6,NA
51,059,460600,59305,51059460600,"$150,000 to $199,999",6,1381.53
51,059,460600,59305,51059460600,"$200,000 or more",6,1187.46
51,059,460600,59305,51059460600,"Less than $10,000",7,NA
51,059,460600,59305,51059460600,"$10,000 to $14,999",7,NA
51,059,460600,59305,51059460600,"$40,000 to $44,999",7,NA
51,059,460600,59305,51059460600,"$45,000 to $49,999",7,NA
51,059,460600,59305,51059460600,"$50,000 to $59,999",7,1072
51,059,460600,59305,51059460600,"$60,000 to $74,999",7,NA
51,059,460600,59305,51059460600,"$75,000 to $99,999",7,NA
51,059,460600,59305,51059460600,"$100,000 to $124,999",7,NA
51,059,460600,59305,51059460600,"$125,000 to $149,999",7,1072
51,059,460600,59305,51059460600,"$150,000 to $199,999",7,NA
51,059,460600,59305,51059460600,"$200,000 or more",7,1156.46
51,059,460701,59305,51059460701,"Less than $10,000",2,1402
51,059,460701,59305,51059460701,"$10,000 to $14,999",2,1072
51,059,460701,59305,51059460701,"$40,000 to $44,999",2,1532
51,059,460701,59305,51059460701,"$45,000 to $49,999",2,NA
51,059,460701,59305,51059460701,"$50,000 to $59,999",2,NA
51,059,460701,59305,51059460701,"$60,000 to $74,999",2,NA
51,059,460701,59305,51059460701,"$75,000 to $99,999",2,1402
51,059,460701,59305,51059460701,"$100,000 to $124,999",2,1072
51,059,460701,59305,51059460701,"$125,000 to $149,999",2,1072
51,059,460701,59305,51059460701,"$150,000 to $199,999",2,NA
51,059,460701,59305,51059460701,"$200,000 or more",2,1072
51,059,460701,59305,51059460701,"Less than $10,000",3,1328.38
51,059,460701,59305,51059460701,"$10,000 to $14,999",3,NA
51,059,460701,59305,51059460701,"$40,000 to $44,999",3,NA
51,059,460701,59305,51059460701,"$45,000 to $49,999",3,1072
51,059,460701,59305,51059460701,"$50,000 to $59,999",3,1230.24
51,059,460701,59305,51059460701,"$60,000 to $74,999",3,NA
51,059,460701,59305,51059460701,"$75,000 to $99,999",3,1072
51,059,460701,59305,51059460701,"$100,000 to $124,999",3,1072
51,059,460701,59305,51059460701,"$125,000 to $149,999",3,1394.17
51,059,460701,59305,51059460701,"$150,000 to $199,999",3,1201.97
51,059,460701,59305,51059460701,"$200,000 or more",3,1203.65
51,059,460701,59305,51059460701,"Less than $10,000",4,NA
51,059,460701,59305,51059460701,"$10,000 to $14,999",4,NA
51,059,460701,59305,51059460701,"$40,000 to $44,999",4,1072
51,059,460701,59305,51059460701,"$45,000 to $49,999",4,1072
51,059,460701,59305,51059460701,"$50,000 to $59,999",4,NA
51,059,460701,59305,51059460701,"$60,000 to $74,999",4,1072
51,059,460701,59305,51059460701,"$75,000 to $99,999",4,NA
51,059,460701,59305,51059460701,"$100,000 to $124,999",4,1072
51,059,460701,59305,51059460701,"$125,000 to $149,999",4,1414.14
51,059,460701,59305,51059460701,"$150,000 to $199,999",4,1153.52
51,059,460701,59305,51059460701,"$200,000 or more",4,1215.8
51,059,460701,59305,51059460701,"Less than $10,000",5,NA
51,059,460701,59305,51059460701,"$10,000 to $14,999",5,NA
51,059,460701,59305,51059460701,"$40,000 to $44,999",5,NA
51,059,460701,59305,51059460701,"$45,000 to $49,999",5,NA
51,059,460701,59305,51059460701,"$50,000 to $59,999",5,1072
51,059,460701,59305,51059460701,"$60,000 to $74,999",5,1072
51,059,460701,59305,51059460701,"$75,000 to $99,999",5,1532
51,059,460701,59305,51059460701,"$100,000 to $124,999",5,NA
51,059,460701,59305,51059460701,"$125,000 to $149,999",5,1285.53
51,059,460701,59305,51059460701,"$150,000 to $199,999",5,1199.02
51,059,460701,59305,51059460701,"$200,000 or more",5,1152.5
51,059,460701,59305,51059460701,"Less than $10,000",6,NA
51,059,460701,59305,51059460701,"$10,000 to $14,999",6,NA
51,059,460701,59305,51059460701,"$40,000 to $44,999",6,NA
51,059,460701,59305,51059460701,"$45,000 to $49,999",6,NA
51,059,460701,59305,51059460701,"$50,000 to $59,999",6,NA
51,059,460701,59305,51059460701,"$60,000 to $74,999",6,NA
51,059,460701,59305,51059460701,"$75,000 to $99,999",6,NA
51,059,460701,59305,51059460701,"$100,000 to $124,999",6,NA
51,059,460701,59305,51059460701,"$125,000 to $149,999",6,NA
51,059,460701,59305,51059460701,"$150,000 to $199,999",6,1381.53
51,059,460701,59305,51059460701,"$200,000 or more",6,1187.46
51,059,460701,59305,51059460701,"Less than $10,000",7,NA
51,059,460701,59305,51059460701,"$10,000 to $14,999",7,NA
51,059,460701,59305,51059460701,"$40,000 to $44,999",7,NA
51,059,460701,59305,51059460701,"$45,000 to $49,999",7,NA
51,059,460701,59305,51059460701,"$50,000 to $59,999",7,1072
51,059,460701,59305,51059460701,"$60,000 to $74,999",7,NA
51,059,460701,59305,51059460701,"$75,000 to $99,999",7,NA
51,059,460701,59305,51059460701,"$100,000 to $124,999",7,NA
51,059,460701,59305,51059460701,"$125,000 to $149,999",7,1072
51,059,460701,59305,51059460701,"$150,000 to $199,999",7,NA
51,059,460701,59305,51059460701,"$200,000 or more",7,1156.46
51,059,460702,59305,51059460702,"Less than $10,000",2,1402
51,059,460702,59305,51059460702,"$10,000 to $14,999",2,1072
51,059,460702,59305,51059460702,"$40,000 to $44,999",2,1532
51,059,460702,59305,51059460702,"$45,000 to $49,999",2,NA
51,059,460702,59305,51059460702,"$50,000 to $59,999",2,NA
51,059,460702,59305,51059460702,"$60,000 to $74,999",2,NA
51,059,460702,59305,51059460702,"$75,000 to $99,999",2,1402
51,059,460702,59305,51059460702,"$100,000 to $124,999",2,1072
51,059,460702,59305,51059460702,"$125,000 to $149,999",2,1072
51,059,460702,59305,51059460702,"$150,000 to $199,999",2,NA
51,059,460702,59305,51059460702,"$200,000 or more",2,1072
51,059,460702,59305,51059460702,"Less than $10,000",3,1328.38
51,059,460702,59305,51059460702,"$10,000 to $14,999",3,NA
51,059,460702,59305,51059460702,"$40,000 to $44,999",3,NA
51,059,460702,59305,51059460702,"$45,000 to $49,999",3,1072
51,059,460702,59305,51059460702,"$50,000 to $59,999",3,1230.24
51,059,460702,59305,51059460702,"$60,000 to $74,999",3,NA
51,059,460702,59305,51059460702,"$75,000 to $99,999",3,1072
51,059,460702,59305,51059460702,"$100,000 to $124,999",3,1072
51,059,460702,59305,51059460702,"$125,000 to $149,999",3,1394.17
51,059,460702,59305,51059460702,"$150,000 to $199,999",3,1201.97
51,059,460702,59305,51059460702,"$200,000 or more",3,1203.65
51,059,460702,59305,51059460702,"Less than $10,000",4,NA
51,059,460702,59305,51059460702,"$10,000 to $14,999",4,NA
